block_num,trial_num,label,predict_probas
1,15,1,"[0.9275137186050415, 0.8123781085014343, 0.9108348488807678, 0.9657705426216125, 0.9848098754882812, 0.9972357749938965, 0.9959496259689331, 0.9923324584960938, 0.9858154058456421, 0.7925904989242554, 0.04051278531551361, 0.0028359212446957827, 0.00015307642752304673, 0.0001054295789799653, 0.0002517180109862238, 0.0002992211957462132, 0.0005869956803508103, 0.0007358879083767533, 0.0010736169060692191, 0.001995515078306198, 0.002987387590110302, 0.0036389899905771017, 0.0038654678501188755, 0.004904620349407196, 0.0040990617126226425, 0.005105836782604456, 0.005890333093702793, 0.004279858898371458, 0.0026072615291923285]"
1,16,0,"[0.0010398346930742264, 0.0010443481151014566, 0.0013141833478584886, 0.001770927687175572, 0.0021713078022003174, 0.004792835097759962, 0.007483991794288158, 0.0328529067337513, 0.46600142121315, 0.7519126534461975, 0.9644742608070374, 0.9008578658103943, 0.8936188220977783, 0.8746176958084106, 0.8538492918014526, 0.927629292011261, 0.9235151410102844, 0.9396402835845947, 0.976953387260437, 0.9855924844741821, 0.98801189661026, 0.9753587245941162, 0.9616807103157043, 0.9826511144638062, 0.9913524985313416, 0.9988134503364563, 0.9994535446166992, 0.9992818236351013, 0.9991710186004639, 0.9988924264907837, 0.9987186789512634, 0.9985553026199341]"
1,17,1,"[0.9992779493331909, 0.9994873404502869, 0.9996333122253418, 0.9995336532592773, 0.9996169805526733, 0.9989506006240845, 0.2839509844779968, 0.013585787266492844, 0.0016300390707328916, 0.0010746726766228676, 0.003515952965244651, 0.004944901913404465, 0.005758617538958788, 0.0068230354227125645, 0.008246487006545067, 0.009880531579256058, 0.008578779175877571, 0.007226451765745878, 0.005634991452097893, 0.0021318935323506594, 0.0014650787925347686, 0.005225061438977718, 0.009586137719452381, 0.013146589510142803, 0.014316643588244915, 0.0029357189778238535, 0.0022248595487326384, 0.005082390271127224]"
1,18,0,"[0.010159014724195004, 0.02959960140287876, 0.41010361909866333, 0.8225186467170715, 0.9940476417541504, 0.9998147487640381, 0.9998077154159546, 0.9999814629554749, 0.9999654293060303, 0.9998721480369568, 0.9999934434890747, 0.9999992251396179, 0.9999997615814209, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999994039535522, 0.9999939203262329, 0.9995419979095459, 0.9934871792793274, 0.9955358505249023, 0.9972363710403442, 0.9994111061096191, 0.99979567527771, 0.9998681545257568, 0.9999898076057434, 0.9999976754188538, 0.9999992847442627]"
1,19,1,"[0.9999995231628418, 0.999998927116394, 0.9999926686286926, 0.999997615814209, 0.999997079372406, 0.999992311000824, 0.9999774098396301, 0.9996713995933533, 0.994595468044281, 0.9872118234634399, 0.9943235516548157, 0.9965118765830994, 0.9997697472572327, 0.9883782863616943, 0.659187912940979, 0.23333659768104553, 0.05720820277929306, 0.12554524838924408, 0.26557907462120056, 0.34432458877563477, 0.4122331142425537, 0.4430411159992218, 0.3671332895755768, 0.34194403886795044, 0.32073017954826355, 0.4094698429107666, 0.5798441767692566, 0.6451821327209473]"
1,20,0,"[0.670595645904541, 0.47410765290260315, 0.42060303688049316, 0.28488969802856445, 0.2736491858959198, 0.3683569133281708, 0.26667577028274536, 0.2720530927181244, 0.2406943440437317, 0.17416071891784668, 0.22704780101776123, 0.2269563227891922, 0.6788991689682007, 0.9818604588508606, 0.9994800090789795, 0.9998731017112732, 0.9998999834060669, 0.9998696446418762, 0.9998536109924316, 0.9999969601631165, 0.9999906420707703, 0.9999864101409912, 0.9999633431434631, 0.9994991421699524, 0.9994699358940125, 0.9991021156311035, 0.9991596937179565, 0.9999428987503052, 0.9999759793281555, 0.9999861717224121, 0.9999897480010986, 0.9999929070472717, 0.9999956488609314, 0.9999266266822815, 0.9998412728309631, 0.9991759061813354, 0.9947918057441711]"
1,21,1,"[0.9986874461174011, 0.9998924136161804, 0.9999957084655762, 0.9999992847442627, 0.9378637671470642, 0.04538516700267792, 0.0015167513629421592, 0.0004684444866143167, 0.0013213210040703416, 0.0010058401385322213, 0.0003744517161976546, 0.0002258707827422768, 0.00032184712472371757, 0.0006014702375978231, 0.0011837701313197613, 0.0008228854858316481, 0.000317167752655223, 0.00012956163845956326, 3.7781839637318626e-05, 1.7776235836208798e-05, 0.0001088336794055067, 0.0004932860611006618, 0.0011890101013705134, 0.002433059737086296, 0.0014911710750311613, 0.000701456272508949, 0.00035116233630105853]"
1,22,0,"[0.0008134303498081863, 0.0010440071346238256, 0.0014216059353202581, 0.0024152689147740602, 0.04758274182677269, 0.8424922823905945, 0.9996531009674072, 0.9999983906745911, 0.9999998807907104, 0.9999998807907104, 0.9999994039535522, 1.0, 0.9999999403953552, 0.9999999403953552, 0.9999997019767761, 0.9999973773956299, 0.9999963045120239, 0.9999963641166687, 0.9999997019767761, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,23,1,"[1.0, 1.0, 1.0, 0.9999999403953552, 0.9847735166549683, 0.5712785124778748, 0.06644150614738464, 0.03370993211865425, 0.10410495847463608, 0.056093279272317886, 0.1448415219783783, 0.31846898794174194, 0.5090490579605103, 0.5129251480102539, 0.7010145783424377, 0.8207353949546814, 0.8271916508674622, 0.9389083981513977, 0.9225142598152161, 0.9701327681541443, 0.9864081144332886, 0.9709014296531677, 0.9732116460800171, 0.9243795871734619, 0.9093493819236755, 0.9062186479568481]"
1,24,0,"[0.6819209456443787, 0.7873727679252625, 0.8668044209480286, 0.9920691847801208, 0.9999845623970032, 0.9999998807907104, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999997019767761, 0.9997778534889221, 0.9959577322006226, 0.907856285572052, 0.8682785630226135, 0.9803469181060791, 0.9658068418502808]"
1,25,1,"[0.7813848257064819, 0.6087817549705505, 0.8589507341384888, 0.9216111898422241, 0.9884211421012878, 0.998462975025177, 0.999549388885498, 0.9997941255569458, 0.99981689453125, 0.9998699426651001, 0.999918520450592, 0.9999887943267822, 0.9999978542327881, 0.999994695186615, 0.9999615550041199, 0.9999184012413025, 0.9995632767677307, 0.9976625442504883, 0.9686694145202637, 0.7786856889724731, 0.24749784171581268, 0.02740888111293316, 0.010986843146383762, 0.007648695260286331, 0.02817443571984768, 0.4141627550125122, 0.9598670601844788, 0.9965648651123047]"
1,26,0,"[0.9998682737350464, 0.9999238848686218, 0.9999932050704956, 0.9999979734420776, 0.9999991655349731, 0.9999993443489075, 0.999937117099762, 0.9983841180801392, 0.9904826879501343, 0.9850949645042419, 0.9952436685562134, 0.9986125826835632, 0.9990455508232117, 0.9965360760688782, 0.9967470765113831, 0.9974470734596252, 0.9974454641342163, 0.9980071783065796, 0.9982931613922119, 0.9982107877731323, 0.9971206188201904, 0.9961383938789368, 0.9928476214408875, 0.9933337569236755, 0.9973902702331543, 0.998812735080719, 0.9989501237869263, 0.9991775751113892, 0.9987658262252808, 0.997512936592102, 0.9981682896614075]"
1,27,1,"[0.9928033351898193, 0.9880502223968506, 0.9799641370773315, 0.9819111824035645, 0.9928917288780212, 0.9986284375190735, 0.9999329447746277, 0.9999970197677612, 1.0, 1.0, 1.0, 1.0, 0.9999999403953552, 0.9999999403953552, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,28,0,"[1.0, 0.9999999403953552, 0.9999999403953552, 1.0, 0.9999999403953552, 0.9999992251396179, 0.9999907612800598, 0.9999834299087524, 0.9999970197677612, 0.9999996423721313, 1.0, 1.0, 0.9999999403953552, 1.0, 1.0, 1.0, 0.9999998807907104, 0.9999995231628418, 0.9999961256980896, 0.9999724626541138, 0.9999324679374695, 0.9998877048492432, 0.9998835921287537, 0.9998853206634521, 0.9998683333396912, 0.9997004270553589, 0.9994738101959229, 0.9994603991508484, 0.9993788599967957, 0.999346137046814, 0.9994837045669556]"
1,29,1,"[0.9999017715454102, 0.999974250793457, 0.9999833703041077, 0.9999804496765137, 0.999963104724884, 0.9999528527259827, 0.9999035000801086, 0.9998354911804199, 0.9994620680809021, 0.996913731098175, 0.9967073202133179, 0.9974651336669922, 0.9980177283287048, 0.997999370098114, 0.9961255788803101, 0.9956002831459045, 0.9986426830291748, 0.9998416900634766, 0.999988853931427, 0.9999966621398926, 0.9999952912330627, 0.9999948740005493, 0.9999726414680481, 0.9999499320983887, 0.9999626278877258]"
2,0,,
